NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.count.active,EXPERIMENT.count.total,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch1.count,INTENSITY.ch1.coverage,INTENSITY.ch1.dmode,INTENSITY.ch1.kurtosis,INTENSITY.ch1.max,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,INTENSITY.ch1.mean_l,INTENSITY.ch1.mean_n,INTENSITY.ch1.median,INTENSITY.ch1.min,INTENSITY.ch1.mode,INTENSITY.ch1.signal,INTENSITY.ch1.skewness,INTENSITY.ch1.snr,INTENSITY.ch1.stdev,INTENSITY.ch1.sum,INTENSITY.ch1.threshold,INTENSITY.ch1.variation,INTENSITY.ch1.zscore,INTENSITY.ch2,INTENSITY.ch2.count,INTENSITY.ch2.coverage,INTENSITY.ch2.dmode,INTENSITY.ch2.kurtosis,INTENSITY.ch2.max,INTENSITY.ch2.mean,INTENSITY.ch2.mean_c,INTENSITY.ch2.mean_l,INTENSITY.ch2.mean_n,INTENSITY.ch2.median,INTENSITY.ch2.min,INTENSITY.ch2.mode,INTENSITY.ch2.signal,INTENSITY.ch2.skewness,INTENSITY.ch2.snr,INTENSITY.ch2.stdev,INTENSITY.ch2.sum,INTENSITY.ch2.threshold,INTENSITY.ch2.variation,INTENSITY.ch2.zscore,INTENSITY.ch3,INTENSITY.ch3.count,INTENSITY.ch3.coverage,INTENSITY.ch3.dmode,INTENSITY.ch3.kurtosis,INTENSITY.ch3.max,INTENSITY.ch3.mean,INTENSITY.ch3.mean_c,INTENSITY.ch3.mean_l,INTENSITY.ch3.mean_n,INTENSITY.ch3.median,INTENSITY.ch3.min,INTENSITY.ch3.mode,INTENSITY.ch3.signal,INTENSITY.ch3.skewness,INTENSITY.ch3.snr,INTENSITY.ch3.stdev,INTENSITY.ch3.sum,INTENSITY.ch3.threshold,INTENSITY.ch3.variation,INTENSITY.ch3.zscore,LOCATION,LOCATION.LOCATION.half,LOCATION.LOCATION.pole,LOCATION.LOCATION.side,LOCATION.center,LOCATION.dist,LOCATION.dist.center,LOCATION.dist.origin,LOCATION.half,LOCATION.half.1,LOCATION.half.2,LOCATION.pole,LOCATION.pole.1,LOCATION.pole.2,LOCATION.side,LOCATION.side.1,LOCATION.side.2,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.MAXIMA.Maxima1,MAXIMA.Maxima1,MAXIMA.Maxima1.count,MAXIMA.count,MAXIMA.count.half,MAXIMA.count.midcell,MAXIMA.count.pole,MAXIMA.count.side,MAXIMA.count.total,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.angularity.amplitude,SHAPE.angularity.count,SHAPE.angularity.max,SHAPE.angularity.mean,SHAPE.angularity.median,SHAPE.angularity.mid,SHAPE.angularity.min,SHAPE.angularity.stdev,SHAPE.angularity.sum,SHAPE.angularity.variation,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.feret.max,SHAPE.feret.min,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,SHAPE.width.amplitude,SHAPE.width.count,SHAPE.width.max,SHAPE.width.mean,SHAPE.width.median,SHAPE.width.mid,SHAPE.width.min,SHAPE.width.stdev,SHAPE.width.sum,SHAPE.width.variation,ZSCORE
b198,615c0b2b-4da2-4b9d-a437-4cd5ead4eecb,b198,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,15053.474,Stats[mean=14033.129 min=10600.0 max=22113.0 stdv=3064.6006],70,0.057142857,12250,-0.030140162,22113,14033.129,3562.7812,0,0.12744309,12962,10600,,FALSE,0.97940606,1.2538836,3064.6006,982319,19197.043,0.21838327,-4.4503245,Stats[mean=6922.0713 min=6119.0 max=7817.0 stdv=403.62463],70,0.5,6665,-0.6726004,7817,6922.0713,911.80225,0,0.23098598,6919,6119,,TRUE,0.019630324,1.1517074,403.62463,484545,6906.2207,0.058309805,2.0353823,Stats[mean=6553.029 min=3206.0 max=9323.0 stdv=1876.7516],70,1,3206,-1.3939422,9323,6553.029,4726.4697,0,0.56016594,7140,3206,,TRUE,-0.24177016,3.5876358,1876.7516,458712.03,2689.904,0.28639454,10.9492035,(x=33.27 y=0.86),,,,FALSE,33.277576,27.563665,33.277576,2,,,2,,,2,,,33.26641,0.86204875,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.81831855,1.6966733,0.89935505,8.66E-06,1.287813,1.287813,0.7590223,1.2788963,1,20.136198,3.381431,2,0.628242,1,0.99745727,0.7403089,0.019315183,3,0.74892914,0.7403089,0.7423834,0.7403089,0.72961396,0.009823267,NaN,0.013269147,2.2507064
b199,85d81702-e9ab-4b46-ad01-099c31ffb050,b199,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,22416.25,Stats[mean=22791.688 min=22180.0 max=23247.0 stdv=335.56036],16,1,22180,-1.0988816,23247,22791.688,5195.7773,0,0.92353094,22771,22180,,TRUE,-0.12611033,1.2952832,335.56036,364667,19197.043,0.014722928,6.4901247,Stats[mean=6770.5 min=6005.0 max=7334.0 stdv=475.5757],16,0.5625,6005,-1.5138768,7334,6770.5,760.23096,0,0.21801455,7005,6005,,FALSE,-0.27299505,1.1264887,475.5757,108328,6906.2207,0.07024233,1.6970353,Stats[mean=3382.9375 min=2514.0 max=4194.0 stdv=376.3345],16,0.9375,3511,0.8868465,4194,3382.9375,1556.3784,0,0.2371816,3367,2514,,TRUE,-0.042619713,1.8520821,376.3345,54127,2689.904,0.11124489,3.6054616,(x=31.88 y=0.82),,,,FALSE,31.889967,27.368082,31.889967,2,,,2,,,2,,,31.879398,0.82093126,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=9  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.22180498,2.5741246,0.74171287,8.15E-06,0.8254452,0.8254452,0.32067022,0.8167376,1,41.98699,1.9385307,2,0.4144813,1,1,0.29991734,0.030406266,3,0.31871068,0.29991734,0.29273698,0.29991734,0.28830442,0.016425703,NaN,0.05476743,4.503805
b200,7a3bb34d-643b-402e-9d56-8f061027596f,b200,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12857.224,Stats[mean=12749.95 min=9176.0 max=20815.0 stdv=2630.566],200,0.03,10648,0.7029895,20815,12749.95,4845.96,0,0.010811688,11790,9176,,FALSE,1.1835064,1.3800768,2630.566,2549990,19197.043,0.2063197,-6.0531626,Stats[mean=6757.9 min=5357.0 max=8000.0 stdv=467.63077],200,0.395,5966,0.004806746,8000,6757.9,747.63086,0,0.21693623,6791,5357,,FALSE,-0.26967254,1.1243923,467.63077,1351580,6906.2207,0.06919765,1.6689086,Stats[mean=4664.165 min=2344.0 max=6945.0 stdv=1119.1119],200,0.94,2523,-0.9576198,6945,4664.165,2837.606,0,0.36771932,5008,2344,,TRUE,-0.41616493,2.5535254,1119.1119,932833,2689.904,0.23993832,6.5735164,(x=4.36 y=2.64),,,,FALSE,5.0942864,34.528473,5.0942864,2,,,2,,,2,,,4.359013,2.6364293,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=37  height=1  bits=16  min=7560.0  max=27342.0],1,0.20003048,0.48442173,11,0.48442173,0.20003048,0.14293836,0.14293836,0,0.1874458,NaN,0.9370862,2.3458455,2.9114778,0.42432258,0.40459505,3.5438786,3.5438786,1.2172096,3.8967977,1,66.54583,8.335018,2,0.23782189,1.1292893,0.73374414,0.6343013,0.22079194,15,0.7142104,0.6343013,0.65229315,0.7142104,0.49341846,0.0739485,NaN,0.11658261,4.2655168
b201,da355b87-fdb5-4b95-938c-de5e979c25ad,b201,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12357.25,Stats[mean=11991.5 min=9480.0 max=18331.0 stdv=2168.169],76,0,11050,0.96767044,18331,11991.5,5604.41,0,-0.058125794,11299,9480,,FALSE,1.3170005,1.4673653,2168.169,911354,19197.043,0.18080881,-7.000554,Stats[mean=7178.0527 min=5861.0 max=8256.0 stdv=558.2712],76,0.7236842,7110,-0.23634493,8256,7178.0527,1167.7837,0,0.25289282,7222,5861,,TRUE,-0.4335159,1.194298,558.2712,545532,6906.2207,0.07777474,2.6068,Stats[mean=7785.921 min=3808.0 max=10626.0 stdv=1865.1731],76,1,3808,-0.745578,10626,7785.921,5959.362,0,0.685779,8202,3808,,TRUE,-0.43817526,4.2626166,1865.1731,591730,2689.904,0.23955716,13.805286,(x=32.88 y=2.36),,,,FALSE,32.962837,26.020336,32.962837,2,,,2,,,2,,,32.878345,2.3586087,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.9178632,2.1595318,0.76914954,0.010286183,1.5647885,1.5647885,0.7245961,1.5588908,1,20.451412,3.8724742,2,0.47728395,1.0000119,0.9863225,0.649748,0.15844381,5,0.7179827,0.649748,0.6557601,0.6557601,0.5595389,0.060245488,NaN,0.092721306,4.7241855
b202,569ad8ba-cf64-4a42-928b-6fd22186b4ba,b202,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,14193.816,Stats[mean=14287.321 min=10534.0 max=19636.0 stdv=2783.5522],56,0.05357143,17302,-0.96618295,19636,14287.321,3308.5889,0,0.1505473,13840,10534,,FALSE,0.46986198,1.2315751,2783.5522,800090,19197.043,0.19482674,-4.1328087,Stats[mean=7058.393 min=6071.0 max=8745.0 stdv=564.01306],56,0.625,6071,0.43736193,8745,7058.393,1048.124,0,0.24265239,7040,6071,,TRUE,0.6753679,1.1743889,564.01306,395270,6906.2207,0.079906724,2.3396883,Stats[mean=5295.0 min=2760.0 max=8625.0 stdv=1671.6461],56,1,2760,-1.2256199,8625,5295,3468.441,0,0.43199185,5321,2760,,TRUE,0.18007645,2.8988934,1671.6461,296520,2689.904,0.31570277,8.03489,(x=32.06 y=2.21),,,,FALSE,32.140343,26.022226,32.140343,2,,,2,,,2,,,32.064182,2.2113106,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.6491481,1.6837053,0.8985775,1.24E-05,1.1785676,1.1785676,0.6999845,1.1692715,1,46.4687,3.0129995,2,0.59503824,1,0.99957585,0.6564117,0.09611875,3,0.6996776,0.6564117,0.66599876,0.6564117,0.60355884,0.048771273,NaN,0.07429982,3.039344
b203,ea3fbe6a-d287-48e1-b1a7-a045da6431be,b203,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12216.759,Stats[mean=12388.129 min=8779.0 max=19894.0 stdv=2928.3293],116,0.00862069,8779,-0.6920684,19894,12388.129,5207.7812,0,-0.022075176,10934,8779,,FALSE,0.7956029,1.4203848,2928.3293,1437023,19197.043,0.23638189,-6.505119,Stats[mean=6947.0 min=5830.0 max=8439.0 stdv=456.53198],116,0.55172414,6721,0.8607986,8439,6947,936.73096,0,0.23311938,6954,5830,,TRUE,0.27835262,1.1558551,456.53198,805852,6906.2207,0.06571642,2.0910296,Stats[mean=5747.259 min=2468.0 max=7725.0 stdv=1158.9565],116,0.9913793,5878,-0.16892798,7725,5747.259,3920.6997,0,0.47807017,6094,2468,,TRUE,-0.7206997,3.1464949,1158.9565,666682,2689.904,0.2016538,9.082581,(x=0.86 y=3.17),,,,FALSE,3.2800033,36.643307,3.2800033,2,,,2,,,2,,,0.86034054,3.1651597,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=22  height=1  bits=16  min=7560.0  max=27342.0],1,0.039093863,0.026645392,4,0.049121685,0.039093863,0.04238874,0.04824451,0.022476291,0.012476557,NaN,0.31914362,1.3784015,3.0340822,0.6518626,0.072502784,2.2782753,2.2782753,0.75089437,2.2795513,1,30.564047,5.154835,2,0.33812204,1.0010476,0.99826723,0.6628049,0.1951806,8,0.7465084,0.6628049,0.6767225,0.7465084,0.5513278,0.07970296,NaN,0.12025101,4.8530703
b204,d4426572-a8ee-468e-a6b5-2f70d4fd86b9,b204,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12127.151,Stats[mean=11626.5205 min=9410.0 max=16513.0 stdv=1619.7168],96,0,10157,0.7226666,16513,11626.5205,5969.3896,0,-0.09129972,11232,9410,,FALSE,1.0641524,1.5134287,1619.7168,1116146,19197.043,0.13931225,-7.4564557,Stats[mean=7082.25 min=5574.0 max=8789.0 stdv=612.8127],96,0.625,7185,0.28095686,8789,7082.25,1071.981,0,0.24469405,7076,5574,,TRUE,0.31834576,1.1783582,612.8127,679896,6906.2207,0.086527966,2.3929431,Stats[mean=7045.2397 min=2483.0 max=9832.0 stdv=1792.1191],96,0.9895833,2936,-0.34066558,9832,7045.2397,5218.6807,0,0.6103148,7565,2483,,TRUE,-0.70897025,3.8571103,1792.1191,676343,2689.904,0.25437304,12.089446,(x=9.77 y=5.05),,,,FALSE,10.99777,29.166183,10.99777,2,,,2,,,2,,,9.770068,5.049427,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.1575274,0.03524162,3,0.17911224,0.1575274,0.14959937,0.17911224,0.1438706,0.018911194,NaN,0.120050184,1.127417,3.2139235,0.6183899,0.24715637,2.1214495,2.1214495,0.6600809,2.1431413,1,95.78073,4.7864776,2,0.31895489,1.0103984,0.99727887,0.5772141,0.17794502,7,0.6571952,0.5772141,0.57585996,0.6571952,0.4792502,0.07372049,NaN,0.12771776,4.935275
b205,4fbbeb32-8abf-4bfb-86e5-e54151079a1b,b205,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12138.515,Stats[mean=17546.926 min=10223.0 max=21652.0 stdv=2935.3408],80,0.4125,19628,-0.49766132,21652,17546.926,48.984375,0,0.4468211,18408,10223,,FALSE,-0.77544445,1.0027916,2935.3408,1403754,19197.043,0.16728519,-0.06118713,Stats[mean=6588.4126 min=5656.0 max=8154.0 stdv=470.66504],80,0.2375,6715,0.36159256,8154,6588.4126,578.14355,0,0.20243154,6591,5656,,FALSE,0.41486835,1.0961926,470.66504,527073,6906.2207,0.071438305,1.2905684,Stats[mean=3932.075 min=2105.0 max=8146.0 stdv=1523.8447],80,0.775,2184,-0.29999065,8146,3932.075,2105.5159,0,0.2931304,3400,2105,,TRUE,0.8593484,2.1527226,1523.8447,314566,2689.904,0.38754213,4.8775773,(x=0.30 y=7.14),,,,FALSE,7.14969,34.52882,7.14969,2,,,2,,,2,,,0.30277848,7.143276,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=18  height=1  bits=16  min=7560.0  max=27342.0],1,0.1398669,0.053004052,2,0.16636893,0.1398669,0.1398669,0.11336488,0.11336488,0.037479524,NaN,0.26796564,0.9645499,2.6665606,0.6899193,0.2508307,1.8276486,1.8276486,0.6853955,1.8382148,1,169.98866,4.1914873,2,0.36766258,1.0084488,0.9956852,0.5892659,0.21701765,6,0.679551,0.5892659,0.608662,0.679551,0.46253335,0.088432565,NaN,0.15007243,4.92485
b206,9113b2e6-6c22-4236-9ff9-9cf14311664b,b206,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12557.1,Stats[mean=12012.743 min=9530.0 max=16572.0 stdv=1679.3087],74,0,9530,-0.29462287,16572,12012.743,5583.167,0,-0.05619495,11546,9530,,FALSE,0.63447505,1.4647703,1679.3087,888943,19197.043,0.13979395,-6.974019,Stats[mean=6752.4053 min=5775.0 max=7745.0 stdv=434.8675],74,0.33783785,6402,-0.28571308,7745,6752.4053,742.1362,0,0.21646601,6755,5775,,FALSE,0.12955666,1.123478,434.8675,499678,6906.2207,0.064401865,1.6566432,Stats[mean=6024.8784 min=3518.0 max=7623.0 stdv=1013.70026],74,1,5552,-0.76863086,7623,6024.8784,4198.3193,0,0.5063554,6273,3518,,TRUE,-0.4004686,3.2984853,1013.70026,445841,2689.904,0.1682524,9.725706,(x=1.40 y=8.76),,,,FALSE,8.870321,32.68533,8.870321,2,,,2,,,2,,,1.402019,8.7588215,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.08409008,0,1,0.08409008,0.08409008,0.08409008,0.08409008,0.08409008,NaN,NaN,NaN,0.87478715,2.2514658,0.7666732,0.13901733,1.6041267,1.6041267,0.7124811,1.6041358,1,127.58275,3.7866135,2,0.43284774,1.001958,0.9957312,0.61835957,0.1859076,5,0.71297115,0.61835957,0.66182286,0.71297115,0.52706355,0.08581505,NaN,0.13877857,4.540846
b207,40ce4453-68a1-473c-a6de-69382cca3553,b207,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12580.533,Stats[mean=12468.73 min=9571.0 max=17660.0 stdv=2189.2483],52,0,9571,-0.742335,17660,12468.73,5127.1797,0,-0.014749094,11861,9571,,FALSE,0.6995485,1.411203,2189.2483,648374,19197.043,0.17557909,-6.4044385,Stats[mean=6539.0 min=5498.0 max=7588.0 stdv=552.10504],52,0.26923078,5498,-0.68701905,7588,6539,528.73096,0,0.19820282,6673,5498,,FALSE,-0.20874342,1.0879712,552.10504,340028,6906.2207,0.08443264,1.1802665,Stats[mean=5890.885 min=2803.0 max=9150.0 stdv=1999.7272],52,1,2803,-1.3472204,9150,5890.885,4064.3257,0,0.4927035,5827,2803,,TRUE,0.005438695,3.225127,1999.7272,306326,2689.904,0.33946127,9.4153,(x=43.45 y=14.19),,,,FALSE,45.708267,20.73486,45.708267,2,,,2,,,2,,,43.451283,14.185625,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.008453385,0,1,0.008453385,0.008453385,0.008453385,0.008453385,0.008453385,NaN,NaN,NaN,0.6307836,2.2345762,0.8017858,0.017915104,1.3010951,1.3010951,0.5822559,1.292247,1,29.840446,3.1442418,2,0.4744303,1.0000216,1,0.55175114,0.058783412,4,0.58006823,0.55175114,0.55282575,0.58006823,0.5212848,0.032470405,NaN,0.058849733,4.5193486
b208,43878105-3ea9-42c7-baff-e71753eba3e3,b208,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12119.37,Stats[mean=11231.286 min=8980.0 max=15802.0 stdv=1577.5358],77,0,8980,0.06443767,15802,11231.286,6364.624,0,-0.12722358,10735,8980,,FALSE,0.9616511,1.566687,1577.5358,864809.06,19197.043,0.14045905,-7.950149,Stats[mean=6753.2207 min=5814.0 max=7946.0 stdv=523.8915],77,0.4025974,6438,-0.5402972,7946,6753.2207,742.95166,0,0.21653579,6704,5814,,FALSE,0.16130197,1.1236137,523.8915,519998,6906.2207,0.07757654,1.6584634,Stats[mean=5635.5845 min=2217.0 max=8015.0 stdv=1348.1517],77,0.97402596,2217,-0.6006047,8015,5635.5845,3809.0254,0,0.46669227,5859,2217,,TRUE,-0.44798794,3.0853558,1348.1517,433940,2689.904,0.23922127,8.823878,(x=39.15 y=15.08),,,,FALSE,41.949005,17.054579,41.949005,2,,,2,,,2,,,39.14553,15.078007,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.12837464,0.059020955,3,0.15221766,0.12837464,0.13970958,0.13970958,0.0931967,0.031100303,NaN,0.24226205,0.90636146,3.5217357,0.5792779,0.22468846,1.9978008,1.9978008,0.5672773,2.0112343,1,0,4.4341683,2,0.28913933,1.0080819,0.9978295,0.4890642,0.1744751,7,0.5672376,0.4890642,0.48801115,0.5672376,0.3927625,0.07207237,NaN,0.14736792,4.9424133
b209,436a43d1-45e6-418f-8592-431844859b46,b209,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12290.837,Stats[mean=11974.732 min=9421.0 max=17791.0 stdv=2036.8593],116,0,10757,0.48792192,17791,11974.732,5621.1777,0,-0.059649844,11438,9421,,FALSE,1.1594874,1.46942,2036.8593,1389069,19197.043,0.17009643,-7.0214987,Stats[mean=6747.741 min=5793.0 max=8021.0 stdv=440.44858],116,0.38793105,6041,-0.3295423,8021,6747.741,737.47217,0,0.21606685,6787,5793,,FALSE,-0.03902527,1.122702,440.44858,782738,6906.2207,0.065273486,1.6462318,Stats[mean=6763.483 min=3102.0 max=9693.0 stdv=1907.4009],116,1,3102,-1.1357855,9693,6763.483,4936.924,0,0.58160806,7355,3102,,TRUE,-0.46708512,3.7028546,1907.4009,784564,2689.904,0.28201458,11.436736,(x=19.01 y=15.02),,,,FALSE,24.227774,15.6478195,24.227774,2,,,2,,,2,,,19.011723,15.017968,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=26  height=1  bits=16  min=7560.0  max=27342.0],1,0.25890905,0.09798218,6,0.30101493,0.25890905,0.26788464,0.30101493,0.20303273,0.040880315,NaN,0.1578945,1.42523,2.8518448,0.5352052,0.5263066,2.5040772,2.5040772,0.8780552,2.6409554,1,45.842903,5.7847853,2,0.28940076,1.077405,0.84082186,0.5827515,0.1793114,10,0.65518755,0.5827515,0.600191,0.65518755,0.47587615,0.06865155,NaN,0.11780587,4.785112
b210,ea706b2f-5588-4d9f-b176-34661fd71ac8,b210,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:5/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12752.713,Stats[mean=12376.522 min=9554.0 max=18325.0 stdv=2311.2834],90,0,9554,0.06883969,18325,12376.522,5219.3877,0,-0.023130117,11610,9554,,FALSE,1.0452701,1.4217168,2311.2834,1113887,19197.043,0.1867474,-6.5196166,Stats[mean=6627.0 min=5359.0 max=7579.0 stdv=478.9494],90,0.3,6162,-0.43852013,7579,6627,616.73096,0,0.20573385,6593,5359,,FALSE,-0.03453293,1.1026129,478.9494,596430,6906.2207,0.072272435,1.3767056,Stats[mean=5011.0444 min=2396.0 max=7294.0 stdv=1452.3256],90,0.9444444,2396,-1.2258377,7294,5011.0444,3184.4854,0,0.40306106,5258,2396,,TRUE,-0.248573,2.7434342,1452.3256,450994,2689.904,0.28982493,7.377087,(x=42.14 y=15.77),,,,FALSE,44.996048,18.704496,44.996048,2,,,2,,,2,,,42.140713,15.773537,0,,0,,0,0,0,0,0,0,1,5,1,1,5,5,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.17712928,0.034301072,3,0.1924263,0.17712928,0.18083633,0.1924263,0.1581252,0.017448427,NaN,0.098506734,1.0726684,3.008276,0.6398885,0.3153207,2.0209506,2.0209506,0.6717969,2.045169,1,39.027485,4.589713,2,0.33439845,1.0160248,0.99719685,0.58072937,0.22044173,7,0.66997963,0.58072937,0.592726,0.66997963,0.4495379,0.08400059,NaN,0.1446467,4.361393
