object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Diameter,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Euclidean Diameter,Length of the Skeleton,Average Branch Length,Total Intensity_0,Total Intensity_1,Total Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Size in pixels,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Mean Defect Displacement,Mean Defect Area,Convexity,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Number of Defects,Object Area,Convex Hull Center_0,Convex Hull Center_1,Variance of Defect Area,Convex Hull Area,Skewness of Defect Area,Object Center_0,Object Center_1
130,3,1,0,Label 1,1.0,0.0,31.213203,0.0,247.0,13.0,2.0,26.41969,31.213203,15.606602,1310009.0,2326074.0,565643.0,242.0,0.0,248.26471,11.6029415,259.0,24.0,7202.0,11007.0,2967.0,-0.076670304,0.9937439,-0.08120832,0.9969475,0.07761142,0.0084917545,0.014741322,-0.08030937,-0.99666095,2235218.8,13086202.0,164219.06,13545.0,27611.0,5664.0,9632.419,17103.484,4159.1396,7.4892964,2.0271125,2235218.8,-837029.0,-177177.67,-837029.0,13086202.0,178435.33,-177177.67,178435.33,164219.06,0.69671744,0.8834332,0.39822033,0.5891347,-0.80803484,0.80803484,0.5891347,136.0,-0.17813401,0.30652195,0.96894467,44655690.0,21236876.0,11706550.0,7192.0,3778.0,2725.0,1783052.1,10649466.0,104561.14,17669.0,22143.0,5079.0,14144.976,6726.9165,3708.1248,-2.1287246,2.3594015,0.19115312,1783052.1,-2425666.8,-67566.55,-2425666.8,10649466.0,281901.7,-67566.55,281901.7,104561.14,7.2980623,5.1880555,0.17035918,7.2324677,90.666664,0.33333334,250.86765,11.448529,0.0,3.0,136.0,250.0,11.5,7096.3335,408.0,-0.38877043,248.26471,11.6029415
131,3,2,0,Label 1,1.0,0.0,29.970562,0.0,240.0,30.0,2.0,15.132746,29.970562,14.985281,1243306.0,2329096.0,528057.0,238.0,22.0,243.7939,30.625954,252.0,41.0,7192.0,13252.0,3165.0,-0.5305162,0.8476699,0.0028772114,0.8471152,0.5300396,0.038129933,0.030796561,0.022665877,-0.99926865,1982708.8,4181995.8,117892.43,13856.0,22143.0,5079.0,9490.886,17779.36,4030.9695,5.73066,3.1185312,1982708.8,-2266828.0,-81112.19,-2266828.0,4181995.8,148758.17,-81112.19,148758.17,117892.43,0.6298036,-0.12787873,0.12967823,-0.20025192,-0.97974443,0.97974443,-0.20025192,131.0,0.009187883,-0.7248385,0.40297732,58177150.0,26347062.0,15278649.0,7202.0,4016.0,2596.0,1442820.5,8508276.0,108243.43,17669.0,27611.0,5664.0,14089.889,6380.979,3700.3267,-2.0799844,3.0274658,0.28786668,1442820.5,-1658125.6,-73125.8,-1658125.6,8508276.0,272235.38,-73125.8,272235.38,108243.43,8.352473,10.468089,0.5964366,5.5428166,33.75,0.4924812,245.18518,31.362963,2.8273945,4.0,131.0,244.5,31.0,1563.5834,266.0,1.5888202,243.7939,30.625954
132,3,3,0,Label 1,1.0,0.0,32.970562,0.0,501.0,39.0,2.0,9.055386,32.970562,16.485281,1153976.0,2284749.0,473362.0,495.0,37.0,501.0086,44.525864,509.0,53.0,6899.0,12008.0,3281.0,-0.43363926,-0.90095747,0.01525437,0.9001369,-0.43389717,-0.038559668,0.041359447,-0.0029899648,0.99913985,4084033.0,11611897.0,104040.14,14857.0,25942.0,4931.0,9948.069,19696.111,4080.7068,4.3782854,3.6885953,4084033.0,-4722892.5,-243395.94,-4722892.5,11611897.0,517141.56,-243395.94,517141.56,104040.14,0.6009565,-0.14247522,0.3175598,0.543621,-0.8393308,0.8393308,0.543621,116.0,-0.65685564,-0.8882976,-0.0008446598,40312630.0,20356412.0,10320359.0,7304.0,3541.0,2675.0,2907018.8,19519062.0,118930.05,18837.0,26725.0,5246.0,14423.123,7283.1523,3692.436,-1.8049897,2.453673,0.3022265,2907018.8,-4675238.0,-146189.19,-4675238.0,19519062.0,624599.6,-146189.19,624599.6,118930.05,4.3718424,5.516029,0.27842012,5.095449,36.0,0.51785713,502.02777,44.47222,0.0,3.0,116.0,501.5,44.5,484.0,224.0,0.0,501.0086,44.525864
133,3,4,0,Label 1,1.0,0.0,14.313708,0.0,502.0,61.0,10.0,12.0415945,38.04163,3.804163,751460.0,1506226.0,314590.0,497.0,56.0,502.26315,60.55263,509.0,66.0,7454.0,13392.0,3251.0,-0.40879613,0.9122584,0.025891306,0.9125689,0.40828973,0.022746595,0.010179618,0.03292632,-0.9994059,2506588.0,9493349.0,133449.17,13181.0,24245.0,5246.0,9887.632,19818.764,4139.3423,3.5991027,1.7131737,2506588.0,-3915845.2,-27597.611,-3915845.2,9493349.0,111627.36,-27597.611,111627.36,133449.17,0.48086342,-0.21627823,0.21605636,0.7986659,0.60177475,0.60177475,-0.7986659,76.0,-0.8315387,-1.155508,0.2888926,35592724.0,22517772.0,9263970.0,6861.0,3953.0,2675.0,5338555.0,33152340.0,126784.58,18837.0,34345.0,5028.0,14427.533,9127.594,3755.156,-1.5642715,1.7545338,0.30751544,5338555.0,-10287897.0,-306433.2,-10287897.0,33152340.0,963110.7,-306433.2,963110.7,126784.58,1.7995805,2.4423125,0.18908268,4.786308,11.0,0.6333333,502.9091,60.409092,-5.4204154,4.0,76.0,502.5,60.5,136.0,120.0,0.100881524,502.26315,60.55263
134,3,5,0,Label 1,1.0,0.0,23.727922,0.0,476.0,71.0,11.0,20.615528,45.870056,4.1700053,1208146.0,2058409.0,483996.0,469.0,63.0,474.46667,72.566666,479.0,84.0,7406.0,12104.0,3156.0,-0.5880395,0.80881417,-0.0053980243,0.8079752,0.5877105,0.042101026,0.037224382,0.020395597,-0.9990988,2603490.5,4253152.5,110595.61,13960.0,21974.0,4990.0,10067.884,17153.408,4033.3,5.856774,1.8998194,2603490.5,-2554369.8,-121153.945,-2554369.8,4253152.5,188726.92,-121153.945,188726.92,110595.61,0.54875106,0.0466234,0.15658268,0.1940923,-0.98098326,0.98098326,0.1940923,120.0,-0.67683494,-0.6899947,0.22040422,61476500.0,40641470.0,16072249.0,7378.0,3953.0,2647.0,4839902.0,33438182.0,139014.2,20053.0,27783.0,5401.0,14400.68,9520.139,3764.8745,-1.035537,1.2410601,0.4686843,4839902.0,-7772456.5,-294422.28,-7772456.5,33438182.0,1081569.4,-294422.28,1081569.4,139014.2,0.9030234,0.31364295,0.5438184,5.88271,30.0,0.5714286,472.21112,73.577774,0.0,3.0,120.0,473.5,73.0,961.0,210.0,1.3957236,474.46667,72.566666
135,3,6,0,Label 1,1.0,0.0,28.556349,0.0,457.0,76.0,15.0,21.470911,64.59798,4.306532,1479792.0,2550023.0,615341.0,453.0,67.0,458.26846,76.53691,468.0,90.0,7378.0,13717.0,3218.0,-0.7034857,0.70794195,-0.06265795,0.70805436,0.70574206,0.02423139,0.06137477,-0.027318798,-0.99774086,2874535.8,2907417.5,137080.45,14273.0,20329.0,5112.0,9931.49,17114.248,4129.805,6.9628644,2.1403258,2874535.8,-2457713.5,-232857.47,-2457713.5,2907417.5,222111.25,-232857.47,222111.25,137080.45,0.5049805,-0.134721,0.35117555,-0.43375766,-0.9010296,0.9010296,-0.43375766,149.0,-0.70117503,-0.89686567,-0.05287421,64689980.0,41896884.0,16966896.0,6912.0,3805.0,2636.0,4324134.5,35809324.0,136062.67,20053.0,27783.0,5401.0,14283.502,9250.802,3746.2788,-0.8038082,1.2927214,0.41355404,4324134.5,-6494052.0,-237221.52,-6494052.0,35809324.0,1136275.6,-237221.52,1136275.6,136062.67,0.908231,0.39490756,0.46967545,7.003237,65.333336,0.43188405,461.3163,79.11224,0.0,3.0,149.0,460.0,78.0,5776.3335,345.0,1.2081491,458.26846,76.53691
136,3,7,0,Label 1,1.0,0.0,35.79899,0.0,143.0,91.0,2.0,23.323807,35.79899,17.899494,1802832.0,3558100.0,806131.0,138.0,75.0,145.4495,89.00505,158.0,100.0,6554.0,12017.0,3103.0,-0.5302494,0.8464352,-0.048816435,0.84723216,0.5311721,0.0073412466,0.032143816,-0.03746616,-0.9987808,2982950.5,6206486.5,115816.34,13869.0,22778.0,5200.0,9105.212,17970.201,4071.3687,8.180107,3.1147974,2982950.5,-3314390.0,-164963.95,-3314390.0,6206486.5,206832.33,-164963.95,206832.33,115816.34,0.6386491,-0.1851324,0.38458887,0.5254809,-0.8508054,0.8508054,0.5254809,198.0,-0.66014457,-0.90695167,0.5862501,69584900.0,30589002.0,17883768.0,7052.0,3966.0,2595.0,1263834.8,5640599.5,100543.49,17315.0,21288.0,4893.0,14221.315,6251.5845,3654.9702,-1.9927536,3.1277692,0.23385738,1263834.8,-981066.56,-36630.33,-981066.56,5640599.5,169212.94,-36630.33,169212.94,100543.49,9.17074,11.169831,0.24885327,8.229858,75.5,0.396,148.84438,85.68543,2.7723885,4.0,198.0,147.5,87.0,11241.667,500.0,1.6857548,145.4495,89.00505
137,3,8,0,Label 1,1.0,0.0,63.79899,0.0,245.0,90.0,2.0,47.010635,63.79899,31.899494,3524086.0,6235223.0,1522216.0,242.0,75.0,250.6456,91.30769,271.0,121.0,6503.0,9861.0,3184.0,-0.5710907,-0.8206811,0.018382702,0.819628,-0.5713116,-0.042579148,0.045446154,-0.00924958,0.99892396,4085625.8,7114963.5,151657.86,14802.0,25160.0,5511.0,9681.555,17129.734,4181.912,14.781203,5.2195363,4085625.8,-4103736.8,-247693.33,-4103736.8,7114963.5,373202.4,-247693.33,373202.4,151657.86,0.47625265,0.1572844,0.355796,-0.4478287,-0.8941194,0.8941194,-0.4478287,364.0,-0.81060046,-0.3167967,0.20340079,94511150.0,63776700.0,24941482.0,6533.0,3996.0,2596.0,6506728.5,42698096.0,159553.66,20144.0,36599.0,6206.0,14475.593,9768.219,3820.1074,-0.8849666,1.7833784,0.65567064,6506728.5,-10227005.0,-354227.25,-10227005.0,42698096.0,1488430.0,-354227.25,1488430.0,159553.66,0.61530405,2.5329244,1.0274595,13.592167,242.5,0.27286357,258.00928,99.82371,3.8847096,4.0,364.0,256.0,97.5,180489.67,1334.0,1.967496,250.6456,91.30769
138,3,9,0,Label 1,1.0,0.0,112.36753,0.0,220.0,99.0,2.0,34.669872,112.36753,56.183765,6032421.0,12617653.0,2397289.0,178.0,76.0,206.21892,99.18739,231.0,123.0,6363.0,11878.0,3012.0,-0.39586246,0.91829157,0.005788778,0.91740566,0.3951852,0.04685648,0.04074027,0.02385938,-0.99888486,6480726.0,24448412.0,174698.34,18325.0,36599.0,5484.0,10564.66,22097.467,4198.405,17.477488,5.5879316,6480726.0,-9530137.0,-410220.88,-9530137.0,24448412.0,1085698.6,-410220.88,1085698.6,174698.34,0.5720925,0.3404997,0.33722186,0.80068934,-0.5990797,-0.5990797,-0.80068934,571.0,-0.5694894,-0.56561327,0.06576095,109835250.0,76874450.0,28703596.0,6130.0,4109.0,2714.0,7314139.0,42814580.0,155993.67,23482.0,36791.0,6206.0,14679.932,10274.586,3836.3535,-0.6165599,1.677722,0.63557446,7314139.0,-9209358.0,-319385.75,-9209358.0,42814580.0,1406902.6,-319385.75,1406902.6,155993.67,0.74376374,2.325748,1.0194598,14.839519,480.0,0.2292252,203.3401,98.94427,-3.98182,4.0,571.0,204.0,99.0,276068.66,2491.0,0.32133707,206.21892,99.18739
139,3,10,0,Label 1,1.0,0.0,21.31371,0.0,505.0,95.0,2.0,17.262676,21.31371,10.656855,958854.0,2216068.0,389646.0,502.0,86.0,505.77896,94.789474,510.0,105.0,6506.0,12303.0,3126.0,-0.4072795,0.9080912,-0.09743599,0.91285515,0.40809903,-0.0122752935,0.028616445,-0.093944415,-0.99516606,8640173.0,39123856.0,156400.02,17322.0,34345.0,4968.0,10093.2,23327.031,4101.5366,5.323028,1.7542665,8640173.0,-16976904.0,-625804.1,-16976904.0,39123856.0,1180959.8,-625804.1,1180959.8,156400.02,0.7145245,-0.060884256,0.22111817,-0.00017548015,-1.0,1.0,-0.00017548015,95.0,-0.73427063,-1.2577504,-0.5148405,35393530.0,22081194.0,8993987.0,6449.0,4512.0,2759.0,5109434.0,27671772.0,133147.36,19139.0,35185.0,5246.0,14821.41,9246.731,3766.3262,-1.7173609,2.0141723,0.41067573,5109434.0,-9199048.0,-317027.84,-9199048.0,27671772.0,881519.0,-317027.84,881519.0,133147.36,2.5647228,4.2391458,0.44156092,5.4384303,11.4,0.625,505.0351,95.350876,-3.0838184,5.0,95.0,505.5,95.0,93.3,152.0,-0.4531722,505.77896,94.789474
140,3,11,0,Label 1,1.0,0.0,24.899494,0.0,474.0,91.0,2.0,22.203604,24.899494,12.449747,1235111.0,2329999.0,498411.0,462.0,88.0,474.11865,91.61017,485.0,98.0,7727.0,13398.0,3465.0,-0.5079828,0.8585245,-0.069922864,0.85986125,0.51021916,0.0177474,0.050912566,-0.051108595,-0.9973945,3552757.2,7597009.0,157182.64,15165.0,24893.0,5279.0,10467.042,19745.754,4223.8223,6.565832,1.7059443,3552757.2,-3663350.0,-305219.53,-3663350.0,7597009.0,389707.7,-305219.53,389707.7,157182.64,0.63240033,-0.50501496,0.44632593,0.9671365,0.25425774,0.25425774,-0.9671365,118.0,-0.6759379,-0.77999157,-0.18695813,62361670.0,47075216.0,16374356.0,6449.0,4008.0,2647.0,6533659.0,39543800.0,138512.5,20053.0,35185.0,5401.0,14502.715,10947.726,3807.9897,-1.1111062,1.1538869,0.34316128,6533659.0,-11610457.0,-394330.03,-11610457.0,39543800.0,1165843.2,-394330.03,1165843.2,138512.5,0.5328239,0.55157226,0.2505089,6.41225,28.0,0.51304346,471.82144,93.4375,1.9860595,4.0,118.0,473.0,92.5,1372.6666,230.0,1.512251,474.11865,91.61017
141,3,12,0,Label 1,1.0,0.0,28.627417,0.0,276.0,99.0,2.0,26.870058,28.627417,14.313708,1081090.0,1586599.0,459872.0,265.0,89.0,274.82455,98.2193,287.0,109.0,7731.0,11333.0,2899.0,-0.69740444,-0.68865293,0.19845454,0.7164414,-0.6770239,0.16837564,0.018406086,0.25960696,0.9655389,1214649.0,1261539.9,151440.19,12386.0,16486.0,5149.0,9483.246,13917.535,4033.9648,7.5757046,1.3158975,1214649.0,-816979.56,-80517.2,-816979.56,1261539.9,-29446.314,-80517.2,-29446.314,151440.19,0.7311099,-0.05602786,0.41190112,0.79189754,0.61065394,0.61065394,-0.79189754,114.0,-0.14664541,-0.665497,0.34814203,64813164.0,34100696.0,16963804.0,6503.0,3799.0,2720.0,3709012.8,15654247.0,127391.27,19151.0,25625.0,5511.0,14207.182,7474.9443,3718.5015,-1.2542385,2.0422413,0.5024581,3709012.8,-3904153.8,-165531.72,-3904153.8,15654247.0,663041.4,-165531.72,663041.4,127391.27,3.080221,3.6887403,0.7612925,6.358374,108.666664,0.2590909,275.7362,98.59816,0.0,3.0,114.0,275.5,98.5,8724.333,440.0,-1.7050649,274.82455,98.2193
142,3,13,0,Label 1,1.0,0.0,10.071068,0.0,454.0,99.0,5.0,9.219544,13.899495,2.779899,365625.0,687915.0,137488.0,451.0,95.0,454.05884,98.23529,459.0,102.0,9338.0,15053.0,3743.0,-0.15928729,-0.9871967,-0.008385844,0.9872296,-0.15930088,0.0009737176,0.002297123,0.008123652,-0.99996436,743813.25,6231129.5,51391.71,12833.0,24034.0,4586.0,10753.677,20232.795,4043.7646,2.5077207,1.0871638,743813.25,-909020.4,-6692.488,-909020.4,6231129.5,13640.775,-6692.488,13640.775,51391.71,0.44263798,-0.2991987,0.5213605,0.7653192,0.64365095,0.64365095,-0.7653192,34.0,-0.26770797,-1.0205002,-0.6459944,48353840.0,40155840.0,13132631.0,6912.0,3981.0,2636.0,7098323.5,39186772.0,144121.81,20053.0,27783.0,5401.0,14097.33,11707.242,3828.7554,-0.6706113,0.6038024,0.39673606,7098323.5,-10437317.0,-422088.88,-10437317.0,39186772.0,1268210.8,-422088.88,1268210.8,144121.81,-0.3206442,-0.863043,0.3472153,3.1578834,11.0,0.60714287,455.18182,97.63636,0.0,2.0,34.0,454.5,98.0,32.0,56.0,0.0,454.05884,98.23529
143,3,14,0,Label 1,1.0,0.0,8.828427,0.0,471.0,98.0,3.0,8.0,10.828427,3.6094756,296552.0,546116.0,108224.0,467.0,96.0,471.30768,97.96154,476.0,101.0,9821.0,16394.0,3445.0,-0.40386623,0.9118461,-0.07368021,0.91393816,0.4056986,0.011209712,0.04011349,-0.06281193,-0.9972189,1836330.2,6371303.0,129513.09,14806.0,25180.0,5041.0,11405.846,21004.46,4162.4614,2.1647117,1.0127002,1836330.2,-2487935.5,-155134.16,-2487935.5,6371303.0,254147.6,-155134.16,254147.6,129513.09,1.1362067,-0.11560567,0.013719792,0.9984388,0.055857386,0.055857386,-0.9984388,26.0,0.31231865,-1.2219816,0.32611725,48724690.0,40197056.0,12962250.0,6912.0,4432.0,2778.0,7438591.5,35863092.0,142279.03,20053.0,27783.0,5401.0,14449.788,11920.835,3844.0837,-0.8772388,0.6362064,0.35158107,7438591.5,-11868073.0,-461123.28,-11868073.0,35863092.0,1113665.1,-461123.28,1113665.1,142279.03,-0.2764395,-0.8258961,0.27739128,3.3983645,4.75,0.5777778,470.57895,98.052635,4.0,4.0,26.0,471.0,98.0,2.25,45.0,2.0,471.30768,97.96154
144,3,15,0,Label 1,1.0,0.0,25.727922,0.0,471.0,110.0,9.0,22.472204,40.62742,4.5141573,1190313.0,1989896.0,462362.0,459.0,107.0,471.82144,111.72321,481.0,120.0,7677.0,12664.0,3527.0,-0.28312996,0.9589077,-0.018261008,0.9569354,0.28117216,-0.07222764,0.06412515,0.037924413,0.997221,2767122.0,6833116.0,143652.45,14548.0,23309.0,5401.0,10627.795,17766.928,4128.232,6.139038,1.7673013,2767122.0,-1325003.0,-47330.14,-1325003.0,6833116.0,462611.38,-47330.14,462611.38,143652.45,0.39649466,0.021783799,0.90284646,0.8532847,0.5214453,0.5214453,-0.8532847,112.0,-0.85938835,-0.74197525,1.1354153,62736228.0,46987696.0,16504589.0,6912.0,4280.0,2548.0,6095766.0,34513590.0,131449.8,20053.0,27783.0,5279.0,14392.345,10779.467,3786.3247,-1.0433106,0.982496,0.3171141,6095766.0,-9939282.0,-338391.22,-9939282.0,34513590.0,1026483.44,-338391.22,1026483.44,131449.8,0.46977895,-0.25289425,0.21376695,7.0716214,58.0,0.3916084,468.00574,113.82184,0.0,3.0,112.0,469.5,113.0,4887.0,286.0,1.2298093,471.82144,111.72321
145,3,16,0,Label 1,1.0,0.0,12.071068,0.0,443.0,112.0,8.0,10.049875,21.727922,2.7159903,397631.0,746783.0,151860.0,438.0,109.0,443.10526,111.52631,449.0,114.0,6912.0,13561.0,3222.0,-0.5004092,0.8647666,0.042063743,0.8655429,0.49851772,0.048120674,0.020643631,0.060488,-0.99795544,4687888.5,11756674.0,127668.84,15441.0,25625.0,4853.0,10463.974,19652.184,3996.3157,2.8232841,1.077975,4687888.5,-6141183.5,-103479.7,-6141183.5,11756674.0,302384.4,-103479.7,302384.4,127668.84,0.5042797,0.13591085,0.3624166,0.99357027,-0.11321713,-0.11321713,-0.99357027,38.0,-0.73543864,-1.1697264,-0.12755013,49211828.0,35129760.0,13172137.0,7175.0,3746.0,2548.0,4835773.5,40633624.0,135233.98,20053.0,27783.0,5401.0,14044.471,10025.616,3759.1716,-0.74169034,1.0315169,0.352794,4835773.5,-7625061.0,-289106.94,-7625061.0,40633624.0,1230877.6,-289106.94,1230877.6,135233.98,0.6670241,-0.30183634,0.32503363,4.110027,5.6666665,0.6909091,442.7647,109.82353,0.0,3.0,38.0,443.0,111.0,16.333334,55.0,0.72210866,443.10526,111.52631
146,3,17,0,Label 1,1.0,0.0,63.941124,0.0,259.0,139.0,2.0,17.492855,63.941124,31.970562,2513904.0,4811592.0,971241.0,240.0,111.0,252.36752,128.10684,264.0,142.0,7048.0,12522.0,3135.0,-0.49030226,-0.871293,0.021266013,0.87093514,-0.4907273,-0.025664154,0.03279681,0.0059381262,0.9994444,4885802.5,12134873.0,145884.08,16452.0,26925.0,5375.0,10743.18,20562.36,4150.6025,8.505553,6.194885,4885802.5,-5973842.0,-254607.2,-5973842.0,12134873.0,435394.94,-254607.2,435394.94,145884.08,0.5625546,-0.26776153,0.2837198,0.25877598,-0.9659374,0.9659374,0.25877598,234.0,-0.62141234,-0.9898811,0.14803027,79734800.0,56487344.0,21065438.0,6648.0,4015.0,2713.0,7626941.0,32707994.0,155067.86,21773.0,36791.0,5761.0,14531.583,10294.76,3839.154,-0.7522043,1.5056801,0.46941835,7626941.0,-9164211.0,-367061.3,-9164211.0,32707994.0,1200928.0,-367061.3,1200928.0,155067.86,0.13543057,1.9467748,0.5212114,8.731932,127.5,0.31451613,251.10196,125.03333,1.5838603,4.0,234.0,251.5,126.0,12951.0,744.0,0.9938884,252.36752,128.10684
147,3,18,0,Label 1,1.0,0.0,65.1127,0.0,134.0,139.0,2.0,25.298222,65.1127,32.55635,3124720.0,5700267.0,1318850.0,123.0,112.0,138.13539,128.97845,157.0,142.0,6920.0,12661.0,3231.0,-0.54163134,0.8347459,-0.09917041,0.84028065,0.54096705,-0.03582062,0.023746807,-0.10273254,-0.99442554,2745953.0,5380562.0,135733.22,14368.0,22423.0,5436.0,9614.523,17539.283,4058.0,11.443911,7.160551,2745953.0,-2900900.0,-157015.69,-2900900.0,5380562.0,99935.555,-157015.69,99935.555,135733.22,0.58064425,-0.047499564,0.47574624,0.93372923,0.35798,0.35798,-0.93372923,325.0,-0.52875483,-1.0479851,0.19241205,86913096.0,44563230.0,22577382.0,6554.0,3980.0,2686.0,2489292.2,15715406.0,112297.88,19032.0,35621.0,5556.0,14180.633,7270.8813,3683.6975,-1.6724645,2.7260199,0.3504587,2489292.2,-3035316.8,-98434.016,-3035316.8,15715406.0,485472.97,-98434.016,485472.97,112297.88,5.6872573,8.393093,0.4284076,9.433922,173.75,0.31862745,140.13812,125.341,3.634115,4.0,325.0,139.5,126.5,55676.918,1020.0,1.8723602,138.13539,128.97845
148,3,19,0,Label 1,1.0,0.0,13.656855,0.0,458.0,114.0,6.0,12.649111,22.31371,3.7189515,566490.0,1227080.0,221704.0,452.0,112.0,458.18518,114.111115,465.0,118.0,8156.0,17909.0,3229.0,-0.551335,0.83035827,-0.08083907,0.8341623,0.55031544,-0.036416106,0.014248576,-0.08751038,-0.9960617,2468216.5,4802460.0,103034.64,14085.0,26819.0,4789.0,10490.556,22723.703,4105.6294,3.4478629,1.2586186,2468216.5,-2737792.8,-92320.33,-2737792.8,4802460.0,50177.426,-92320.33,50177.426,103034.64,0.6543586,-0.125492,-0.26696333,0.9838826,0.17881575,0.17881575,-0.9838826,54.0,-0.55686843,-0.86083716,-0.12634636,52361416.0,39151412.0,13873311.0,6912.0,3981.0,2548.0,5687270.0,37150236.0,136850.89,20053.0,27783.0,5401.0,14282.982,10679.6,3784.3184,-0.88591486,0.92888284,0.43517536,5687270.0,-9079873.0,-356139.72,-9079873.0,37150236.0,1175357.1,-356139.72,1175357.1,136850.89,0.37401822,-0.4277422,0.4078376,4.2207427,8.0,0.6923077,457.58334,115.375,0.0,3.0,54.0,458.0,114.5,52.0,78.0,1.1520697,458.18518,114.111115
149,3,20,0,Label 1,1.0,0.0,26.142136,0.0,230.0,125.0,15.0,23.70654,59.112698,3.9408464,1463533.0,2385658.0,564261.0,225.0,113.0,230.45186,123.99259,239.0,135.0,7697.0,12928.0,3244.0,-0.6567672,0.7426013,-0.13114962,0.75342906,0.65348727,-0.07279466,0.031647194,-0.14662108,-0.9886864,3399646.0,4158501.2,173465.27,15382.0,21738.0,5761.0,10840.985,17671.541,4179.711,6.6812596,1.8621638,3399646.0,-2724434.8,-230775.56,-2724434.8,4158501.2,66092.77,-230775.56,66092.77,173465.27,0.42145658,-0.36614487,0.42762017,0.4625735,-0.88658094,0.88658094,0.4625735,135.0,-0.9229701,-0.56249684,1.0248815,63759370.0,65390508.0,17613120.0,6201.0,4823.0,2713.0,13514548.0,57937616.0,180084.98,23156.0,36791.0,6206.0,14451.353,14821.058,3992.0942,-0.52372074,0.7851228,0.49287432,13514548.0,-22625040.0,-798685.5,-22625040.0,57937616.0,1826797.8,-798685.5,1826797.8,180084.98,-0.9426154,-0.46442208,0.50523674,6.5737376,57.666668,0.4383117,232.31792,123.11561,0.0,3.0,135.0,231.5,123.5,2970.3333,308.0,-0.02752152,230.45186,123.99259
150,3,21,0,Label 1,1.0,0.0,15.828427,0.0,444.0,119.0,5.0,15.0,24.31371,4.8627415,554191.0,1220317.0,238787.0,437.0,117.0,444.2931,119.12069,453.0,123.0,7175.0,14138.0,3458.0,-0.38464776,-0.9230589,0.0028923429,0.922415,-0.38449308,-0.036270685,0.034592066,-0.011283497,0.9993378,3345499.5,10340902.0,104744.77,13821.0,27043.0,4985.0,9555.018,21039.95,4117.017,4.204223,1.1371003,3345499.5,-3532100.8,-137617.5,-3532100.8,10340902.0,382259.28,-137617.5,382259.28,104744.77,0.94750947,-0.08400368,0.071975656,0.99305016,-0.11769176,-0.11769176,-0.99305016,58.0,-0.17922491,-1.0444232,-0.300061,53686170.0,35401230.0,14173767.0,6912.0,3981.0,2548.0,4059475.5,36276190.0,130662.93,20053.0,27783.0,5401.0,14135.379,9321.02,3731.9028,-0.75047386,1.2926407,0.3471836,4059475.5,-6163823.5,-225215.25,-6163823.5,36276190.0,1090312.0,-225215.25,1090312.0,130662.93,1.1224055,0.38262224,0.34006095,4.8281546,9.5,0.6041667,444.8158,120.07895,0.91302794,4.0,58.0,444.5,119.5,68.333336,96.0,1.2746284,444.2931,119.12069
